photo-count,list-view-price,list-view-date,left,celly,celly 2,celly 3,celly 4,list-view-header,list-view-location,img-wrp href,he-lazy-image src,he-lazy-image src 2,city,district,neighborhood,room,living_room,area,age,floor,price
16,12000,06-04-2024,Kiralık Daire,1 +                        1,60 m²,9                       Yaşında,2. Kat,Buca Tınaztepe Hastane Yanı Özcan Emlaktan Eşyalı Kiralık Daire 1+1,"Buca, Kuruçeşme Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/2/9/1/4/2/4/1e3657e9-162b-46be-bc56-58fd7fb7715d.jpg,,izmir,buca,kurucesme,1,1,60,9,2,12000
16,12500,05-04-2024,Kiralık Daire,1 +                        1,65 m²,4                       Yaşında,0. Kat,Buca Adatepe'de Doğalgazlı Eşyalı 1+1 Daire,"Buca, Adatepe Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/emray-gayrimenkul-123878,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/5/1/7/3/2/4/70ebba72-b041-4702-9a1e-a56236c755ce.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/7/8/3/2/1/591ee718-e77c-4223-b513-e4200a76e74b.jpg,izmir,buca,adatepe,1,1,65,4,0,12500
31,23000,06-03-2024,Kiralık Daire,1 +                        1,55 m²,35                       Yaşında,5. Kat,"Atakent Efes 4-5-6 Bloklarında Deniz Manzaralı, Eşyalı 1+1 Daire","Karşıyaka, Atakent Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/6/2/1/9/9/3/1671794990-6177192-39912601.jpeg,,izmir,karsiyaka,atakent,1,1,55,35,5,23000
11,9000,06-04-2024,Kiralık Daire,2 +                        1,70 m²,15                       Yaşında,1. Kat,Peker Mah. Kiralık Daire 2+1,"Karabağlar, Peker Mahallesi",,,,izmir,karabaglar,peker,2,1,70,15,1,9000
11,18500,29-03-2024,Kiralık Residence,1 +                        1,60 m²,4                       Yaşında,2. Kat,Sahibinden Kısmi Eşyalı 1+1 Avcılar Effect De Lüks Kiralık Daire,"Bornova, Kazımdirik Mahallesi",,,,izmir,bornova,kazimdirik,1,1,60,4,2,18500
11,12500,24-01-2024,Kiralık Daire,1 +                        1,65 m²,30                       Yaşında,0. Kat,"Mükemmel Konum, Bahçe Katı, 1+1 Stüdyo","Urla, M. Fevzi Çakmak Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/3/7/0/7/1/4/YNvt4nPcZIjMb2Olwe3dw.jpg,,izmir,urla,m_fevzi_cakmak,1,1,65,30,0,12500
13,12500,25-03-2024,Kiralık Daire,2 +                        1,110 m²,26                       Yaşında,1. Kat,Bornova Birlik Mahallesinde Doğalgazlı 2+1 Kiralık Daire,"Bornova, Birlik Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-nova-2195,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/0/8/0/4/2/4/270aa4f7-b26a-46e5-b760-2daee9176681.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/9/1/2/0/0/7934a40e-6b7b-4993-8308-b10f6b6e8f3d.jpg,izmir,bornova,birlik,2,1,110,26,1,12500
15,20000,15-04-2024,Kiralık Daire,3 +                        1,130 m²,25                       Yaşında,2. Kat,Bornova Ege Üniversitesi Hastanesi Karşısında Üç Oda Salon Lüks Daire,"Bornova, Kazımdirik Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/4/0/3/3/2/4/1709991450459-42330449.jpg,,izmir,bornova,kazimdirik,3,1,130,25,2,20000
15,7500,26-02-2024,Kiralık Daire,2 +                        1,105 m²,23                       Yaşında,5. Kat,Yaylakent(beydağ)de Kiralık,"Ödemiş, Süleyman Demirel Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/3/2/1/0/2/4/1704546473332-42012306.jpg,,izmir,odemis,suleyman_demirel,2,1,105,23,5,7500
30,25000,06-03-2024,Kiralık Daire,3 +                        1,165 m²,2                       Yaşında,2. Kat,Çınar Emlak'tan Gaziemir Sarnıç'ta Kiralık Teraslı Dubleks Daire,"Gaziemir, Fatih Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/2/6/5/2/9/1/4/376bc536-5d9a-4960-860e-b53d24de2b9f.jpg,,izmir,gaziemir,fatih,3,1,165,2,2,25000
21,40000,26-01-2024,Kiralık Daire,3 +                        1,145 m²,31                       Yaşında,5. Kat,Karşıyaka Yalı Da Full Deniz Mnz. 3+1 Daire,"Karşıyaka, Donanmacı Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/4/4/9/6/1/4/ce5088ef-f5aa-4fbc-bb0c-12fee30bc770.jpg,,izmir,karsiyaka,donanmaci,3,1,145,31,5,40000
27,16000,21-02-2024,Kiralık Daire,3 +                        1,125 m²,23                       Yaşında,1. Kat,Bornova Erzene Mahallesinde Kiralık 3+1 Arakat Kiralık Daire,"Bornova, Erzene Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/startkey-a-plus-gayrimenkul-141901,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/2/1/5/4/2/2/4/c8ea268d-417d-456e-a2fc-befbe908507c.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/0/9/1/4/1/e9a245c0-4969-4e00-a54c-70ca8c1909d9.jpg,izmir,bornova,erzene,3,1,125,23,1,16000
38,25000,15-02-2024,Kiralık Daire,4 +                        1,180 m²,11                       Yaşında,3. Kat,Pino Dan Dedebaşın Da. Ana Cadde Yakını Kiralık 4+1 Daire,"Karşıyaka, Dedebaşı Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/8/7/0/2/2/4/15b39a58-bbe5-4fa4-9f0a-ab7fbf98415e.jpeg,,izmir,karsiyaka,dedebasi,4,1,180,11,3,25000
29,35000,03-04-2024,Kiralık Daire,3 +                        1,211 m²,22                       Yaşında,5. Kat,Cb Line’dan Tersane Yalı’da Kiralık Daire,"Karşıyaka, Tersane Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-line-140184,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/4/5/8/1/2/4/1707571929-6343431-42185497.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/8/1/0/4/1/373cc300-d4bc-4c59-8ebf-1d5cb43c8c3a.jpg,izmir,karsiyaka,tersane,3,1,211,22,5,35000
20,29750,20-03-2024,Kiralık Daire,2 +                        1,68 m²,1                       Yaşında,3. Kat,İzmir Park Yaşam Bornova Sitesinde 2+1 Kiralık Daire,"Bornova, Kazımdirik Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-360-140068,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/5/4/5/1/2/4/0b879e92-1b92-4b3d-a280-360a0bf14d1d.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/6/0/0/4/1/5c0b3cce-1a4c-49e0-a9b5-d9e0ab784038.jpg,izmir,bornova,kazimdirik,2,1,68,1,3,29750
32,15000,06-04-2024,Kiralık Daire,2 +                        1,100 m²,4                       Yaşında,2. Kat,Ertan Güneş_ten Garden Liva Sitesinde 2+1 Kiralık Daire,"Torbalı, İnönü Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/3/6/8/0/2/4/cebcee59-5e2b-4467-b56d-f04fbd8c0ba8.jpeg,,izmir,torbali,inonu,2,1,100,4,2,15000
29,48000,06-04-2024,Kiralık Daire,2 +                        1,110 m²,11                       Yaşında,1. Kat,Denize 200 Metre Mesafede Bahçe Katı 2+1 Daire Tipi Yazlık,"Menderes, Çukuraltı Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/meri-emlak-141720,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/8/2/0/0/0/2/4/7fef6790-86f4-4369-a900-301706ebed89.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/2/7/1/4/1/f01418f2-e2d9-41e6-a657-83101449bb49.jpg,izmir,menderes,cukuralti,2,1,110,11,1,48000
31,17500,20-01-2024,Kiralık Daire,2 +                        1,100 m²,2                       Yaşında,3. Kat,İzmir Seferihisar Çolak İbrahim Bey De Ara Kat 2+1 Sıfır Daire,"Seferihisar, Çolak İbrahim Bey Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/3/4/0/8/6/1/4/1698095828666-41680439.jpg,,izmir,seferihisar,colak_ibrahim_bey,2,1,100,2,3,17500
40,35000,01-04-2024,Kiralık Daire,3 +                        1,145 m²,42                       Yaşında,3. Kat,Karşıyaka Yalı Caddesi Deniz Manzaralı İskeleye Tramvaya Yakın Kiralık 3+1 Daire,"Karşıyaka, Donanmacı Mahallesi",,,,izmir,karsiyaka,donanmaci,3,1,145,42,3,35000
18,20000,27-03-2024,Kiralık Daire,2 +                        1,80 m²,25                       Yaşında,6. Kat,Gaziemir Evka-7 Full Eşyalı 2+1 Kiralık Daire,"Gaziemir, Zafer Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/cagdas-gayrimenkul-132840,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/4/8/2/3/1/cab8da04-a48c-4779-b03e-92fe7f11d32b.jpg,,izmir,gaziemir,zafer,2,1,80,25,6,20000
44,18000,31-03-2024,Kiralık Daire,3 +                        1,120 m²,32                       Yaşında,1. Kat,Karşıyaka Cumhuriyet İlkokulu Yanı Kiralık 3+1 Sıfır Tadilatlı,"Karşıyaka, Tuna Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-5-31745,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/7/8/2/4/2/4/54cc241b-c4e3-427d-a575-0205ff5d387d.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/4/7/1/3/0/6718b45f-7eab-4495-a6ae-e40f674f4b91.jpg,izmir,karsiyaka,tuna,3,1,120,32,1,18000
35,13500,04-04-2024,Kiralık Daire,2 +                        1,100 m²,21                       Yaşında,2. Kat,Marka'dan H.Ağa Bahçesi Karşısı 2+1 Arakat D.Gazlı Kiralık Daire,"Buca, Adatepe Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/marka-gayrimenkul-71024,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/9/2/4/3/2/4/fe27680b-b0fc-41a7-a921-54f094305406.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/2/0/1/7/0/7dda055d-5082-46bd-ad38-896553f4ebda.jpg,izmir,buca,adatepe,2,1,100,21,2,13500
14,10000,21-03-2024,Kiralık Daire,2 +                        1,80 m²,20                       Yaşında,3. Kat,Zafer Mahallesi Evka 7 Arakat Kombili Kiralık 2+1 Daire,"Gaziemir, Zafer Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/5/4/0/9/3/2/4/4a8c2064-21f1-4f31-a61b-235ed58f4e5a.jpg,,izmir,gaziemir,zafer,2,1,80,20,3,10000
14,13000,19-03-2024,Kiralık Daire,2 +                        1,100 m²,25                       Yaşında,3. Kat,İzmir Selçuk 2+1 Eşyalı Kiralık Daire,"Selçuk, 14 Mayıs Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/5/1/8/3/2/4/1710858533867-42381548.jpg,,izmir,selcuk,14_mayis,2,1,100,25,3,13000
14,18000,06-04-2024,Kiralık Daire,3 +                        1,125 m²,31                       Yaşında,4. Kat,Alsancak Kahramanlarda Fuar Karşısı 3+1bakımlı Kiralık Daire,"Konak, Kahramanlar Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/5/1/5/7/1/4/9fd7f181-2774-43fe-a759-007f94fbb2be.jpeg,,izmir,konak,kahramanlar,3,1,125,31,4,18000
10,10000,04-03-2024,Kiralık Daire,3 +                        1,120 m²,12                       Yaşında,1. Kat,Adatepede 3+1 Kiralık Daire,"Buca, Adatepe Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/1/4/6/1/2/4/1707227712653-42164117.jpg,,izmir,buca,adatepe,3,1,120,12,1,10000
10,18000,21-03-2024,Kiralık Daire,3 +                        1,120 m²,11                       Yaşında,1. Kat,Tire Merkezde Full Eşyalı Kiralık 3+1,"Tire, Adnan Menderes Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/1/7/0/8/1/4/2m5Abnvii3iBC2atL9zhe.jpeg,,izmir,tire,adnan_menderes,3,1,120,11,1,18000
13,15500,25-03-2024,Kiralık Daire,2 +                        1,75 m²,4                       Yaşında,3. Kat,Yenifoça'da Eşyalı Kombili Kiralık 2+1 Daire,"Foça, Mustafa Kemal Atatürk Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/coldwellbanker-style-141649,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/6/9/0/4/2/4/a26737de-8af3-4530-bc6d-0cfa576bf788.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/4/6/1/4/1/8401cb6c-59d3-40a0-82ff-5a9091cf54a5.jpg,izmir,foca,mustafa_kemal_ataturk,2,1,75,4,3,15500
23,35000,08-03-2024,Kiralık Daire,3 +                        1,165 m²,5                       Yaşında,1. Kat,Bayraklı Mansur Oğlu Mahallesi 165m2 3+1 Merkezi Pay Ölçer Isınma Kapalı Oto Parklı Kiralık Daire,"Bayraklı, Mansuroğlu Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/5/6/1/8/0/2/4/3683d0d6-05c3-4d5b-a825-441325d5bd9d.jpg,,izmir,bayrakli,mansuroglu,3,1,165,5,1,35000
28,26000,13-04-2024,Kiralık Daire,3 +                        1,110 m²,1                       Yaşında,1. Kat,"Yeni, Manzaralı, Otoparklı, Siftir Eşyalı, Asansöre 10 Metre","Konak, Turgut Reis Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/4/0/6/9/0/4/8337afad-ab35-41fa-9190-43e38172d689.jpeg,,izmir,konak,turgut_reis,3,1,110,1,1,26000
29,14250,15-03-2024,Kiralık Daire,2 +                        1,100 m²,25                       Yaşında,2. Kat,Şirinyer Yiğitler Mahallesinde 2+1 90 M2 Doğalgazlı Klimalı Kiralık Daire,"Buca, Yiğitler Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/turyap-sirinyer-24511,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/9/9/5/3/2/4/6d12454e-d1eb-47a5-8ef5-a159691a675a.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/1/5/4/2/0/3922f0dd-473c-43e4-b321-1b243510615a.jpg,izmir,buca,yigitler,2,1,100,25,2,14250
19,8500,14-03-2024,Kiralık Daire,4 +                        1,145 m²,25                       Yaşında,4. Kat,Çarşı Merkezde Geniş Ferah Aydınlık Daire,"Ödemiş, Atatürk Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/kare-gayrimenkul-121871,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/7/5/7/0/2/4/1705658147-6246982-42075709.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/7/8/1/2/1/f2000885-3cdf-41fd-ab93-718c7120d911.jpg,izmir,odemis,ataturk,4,1,145,25,4,8500
21,25000,01-04-2024,Kiralık Daire,3 +                        1,120 m²,7                       Yaşında,5. Kat,Ordu Bulvarı Bostanlı Yolunda Yeni Binada 3+1 Süper Daire,"Karşıyaka, Dedebaşı Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/startkey-macro-143949,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/3/4/4/4/2/4/8a9e050a-0c18-4535-bd07-956a0aaef1d2.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/4/9/3/4/1/91ef5951-b7cf-4aa2-aca3-e3b7c32c1ee2.jpg,izmir,karsiyaka,dedebasi,3,1,120,7,5,25000
22,12000,25-02-2024,Kiralık Daire,2 +                        1,100 m²,21                       Yaşında,2. Kat,"Arsal'dan Üçyol Metro Yanı,Arakat,Balkonlu,Klimalı Daire","Karabağlar, Bahçelievler Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/arsal-insaat-gayrimenkul-142478,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/2/5/2/6/2/2/4/ce267288-fd95-44ec-b5c5-e2aa6350792b.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/7/4/2/4/1/095c5f4d-d51b-4fdd-afd9-1523c4b457db.jpg,izmir,karabaglar,bahcelievler,2,1,100,21,2,12000
35,21000,01-03-2024,Kiralık Daire,2 +                        1,85 m²,5                       Yaşında,2. Kat,Menderes Cüneytbey Mah.De 2+1 Ara Kat Eşyalı Kiralık Lüks Daire,"Menderes, Cüneytbey Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-pasha-140180,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/3/6/5/9/1/2/4/816961c2-728e-4153-97c5-1e74251bc4a0.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/8/1/0/4/1/7f582be0-e912-4e28-a7f0-d4ff3eccb284.jpg,izmir,menderes,cuneytbey,2,1,85,5,2,21000
30,18000,20-03-2024,Kiralık Daire,3 +                        1,120 m²,35                       Yaşında,3. Kat,Hatay Askeri Hastane Yakını 3+1 120 M2 Arakat Doğalgazlı Kiralık Daire,"Konak, Murat Reis Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/0/4/5/0/2/4/1705319195-164709-42054074.jpeg,,izmir,konak,murat_reis,3,1,120,35,3,18000
17,12000,14-04-2024,Kiralık Daire,2 +                        1,100 m²,7                       Yaşında,3. Kat,2+1   1. Kat    7 Yıllık Ege Yaşam Hastanesi Karşısı Kiralık Daire,"Karabağlar, Refet Bele Mahallesi",,,,izmir,karabaglar,refet_bele,2,1,100,7,3,12000
27,30000,31-03-2024,Kiralık Daire,4 +                        1,200 m²,15                       Yaşında,1. Kat,Jeotermalli+depreme Dayanıklı+üç Cepheli+otoparklı,"Balçova, Çetin Emeç Mahallesi",,,,izmir,balcova,cetin_emec,4,1,200,15,1,30000
27,27000,04-04-2024,Kiralık Daire,3 +                        1,105 m²,2                       Yaşında,2. Kat,İzmir Karşıyaka Aksoy Da Yeni 3+1,"Karşıyaka, Aksoy Mahallesi",,,,izmir,karsiyaka,aksoy,3,1,105,2,2,27000
23,15000,01-04-2024,Kiralık Daire,3 +                        1,125 m²,28                       Yaşında,2. Kat,Doğalgazlı Esyali Daire,"Karabağlar, Vatan Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/0/0/0/4/2/4/1711176804126-42400088.jpg,,izmir,karabaglar,vatan,3,1,125,28,2,15000
23,10000,22-03-2024,Kiralık Daire,2 +                        1,100 m²,20                       Yaşında,1. Kat,Halil Emlak Tan Tadilat Yapılıyor 2+1 90 M2 10 000 Tl,"Bayraklı, Osmangazi Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/3/7/6/9/3/2/4/1711107649352-42396734.jpg,,izmir,bayrakli,osmangazi,2,1,100,20,1,10000
22,18000,24-02-2024,Kiralık Müstakil Ev,3 +                        1,110 m²,31                       Yaşında,0. Kat,Foça Bağarasında Anayol Üzeri Kiralık 3+1 Müstakil Ev,"Foça, Hacıveli Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-nokta-141719,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/1/1/5/2/2/4/26dbdb4c-6dd0-4242-acc0-7f31d14d0404.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/1/7/1/4/1/4e138365-5a80-447a-b590-5e99a07bfd51.jpg,izmir,foca,haciveli,3,1,110,31,0,18000
32,32000,22-03-2024,Kiralık Daire,3 +                        1,170 m²,30                       Yaşında,3. Kat,İzmir Balçova Kipa Avm Karşısı Cadde Üzeri Kiralık 2. Kat Daire,"Balçova, Korutürk Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/8/9/9/6/2/1/4/881b3412-a7bd-423b-b602-d197e8ba8202.jpg,,izmir,balcova,koruturk,3,1,170,30,3,32000
9,18500,03-04-2024,Kiralık Müstakil Ev,2 +                        1,90 m²,2                       Yaşında,2. Kat,Düzce Köyüne Yürüme Mesafesinde Müstakil Ev,"Seferihisar, Düzce Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/3/2/5/5/4/2/4/1712165931-762557-42455233.jpeg,,izmir,seferihisar,duzce,2,1,90,2,2,18500
9,17000,10-04-2024,Kiralık Daire,2 +                        1,75 m²,40                       Yaşında,1. Kat,Fahrettin Altayda Daire,"Karabağlar, Fahrettin Altay Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/3/6/5/0/4/2/4/1711277820692-42405633.jpg,,izmir,karabaglar,fahrettin_altay,2,1,75,40,1,17000
9,12000,24-03-2024,Kiralık Daire,1 +                        1,55 m²,3                       Yaşında,2. Kat,1+1 Sıfır Eşyalı Lüks Daire,"Buca, Kuruçeşme Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/1/0/9/3/2/4/COiu-2O5N2tphJdMSEqrk.jpeg,,izmir,buca,kurucesme,1,1,55,3,2,12000
9,10000,20-03-2024,Kiralık Daire,1 +                        1,65 m²,5                       Yaşında,0. Kat,Yenifoça Gencellide Kiralık 1+1 Zemin Kat Bahçeli Daire,"Foça, Kozbeyli Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/0/8/8/3/2/4/1710963589-726341-42388070.jpeg,,izmir,foca,kozbeyli,1,1,65,5,0,10000
9,21000,19-03-2024,Kiralık Daire,2 +                        1,95 m²,0 Yaşında,3. Kat,Sahibinden Kiralık Sıfır Daire,"Çiğli, Küçük Çiğli Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/3/7/6/7/3/2/4/1710790137-016782-42376733.jpeg,,izmir,cigli,kucuk_cigli,2,1,95,0,3,21000
31,36500,21-03-2024,Kiralık Daire,4 +                        1,185 m²,11                       Yaşında,2. Kat,Narlıdere Yeni Kale'de Kiralık Daire,"Narlıdere, Yenikale Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/4/6/7/7/1/4/9c47245d-a352-4bb0-9bc7-f53ceea880f3.jpeg,,izmir,narlidere,yenikale,4,1,185,11,2,36500
14,15000,16-04-2024,Kiralık Daire,1 +                        1,65 m²,5                       Yaşında,2. Kat,General Kazım Özalp Mahallesinde Kiralık Daire,"Karabağlar, General Kazım Özalp Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/1/6/5/4/2/4/039d9722-227e-4c7e-aec3-6971164a3185.jpeg,,izmir,karabaglar,general_kazim_ozalp,1,1,65,5,2,15000
33,18000,11-03-2024,Kiralık Daire,3 +                        1,100 m²,26                       Yaşında,0. Kat,Çiğli Ataşehir Mh. 3+1 Kiralık Ferah Daire,"Çiğli, Ataşehir Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/remax-pirlanta-50269,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/1/2/6/2/2/4/fa2469ba-4fe6-4c13-8835-53e6be4b9cfb.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/6/2/0/5/0/03425537-3861-4027-9436-cbe262f2de16.jpg,izmir,cigli,atasehir,3,1,100,26,0,18000
20,12000,01-04-2024,Kiralık Daire,2 +                        1,110 m²,0 Yaşında,1. Kat,Pancar 2+1 Kiralık Daire Doğalgazlı,"Torbalı, Pancar Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/gungor-emlak-124859,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/4/9/9/9/1/4/19d7c33d-7260-4b37-9a46-fdafbebd9290.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/5/8/4/2/1/2fcba43c-9664-4dd1-8a54-e3b450a3d7f2.jpg,izmir,torbali,pancar,2,1,110,0,1,12000
14,5000,07-04-2024,Kiralık Daire,2 +                        1,85 m²,19                       Yaşında,0. Kat,Bayraklı Sağlık Ocağı Karşısı 2+1 80 M2,"Bayraklı, Muhittin Erener Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/4/8/2/4/2/4/1711646001813-42428409.jpg,,izmir,bayrakli,muhittin_erener,2,1,85,19,0,5000
25,15000,15-03-2024,Kiralık Daire,3 +                        1,105 m²,42                       Yaşında,0. Kat,Öğrenciye Balçova Ekonomi Üniversitesi Yakını 3+1 105 M2 Jeotermalli Bahçeli Kiralık Daire,"Balçova, Fevzi Çakmak Mahallesi",,,,izmir,balcova,fevzi_cakmak,3,1,105,42,0,15000
10,22000,08-04-2024,Kiralık Daire,2 +                        1,75 m²,5                       Yaşında,2. Kat,Karşıyaka Fikrialayda   Dogalgazlı 3 Lü Ankastıra Arakat 2+1 Açık Mutfak Daire,"Karşıyaka, Şemikler Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/3/5/5/4/2/4/f9a212a6-5b83-4e55-968d-5a2ae2b40d28.jpg,,izmir,karsiyaka,semikler,2,1,75,5,2,22000
11,15000,09-04-2024,Kiralık Daire,2 +                        1,70 m²,0 Yaşında,3. Kat,Güneş Gayrimenkul'den Atatürk Mh. 2+1 Doğalgazlı Kiralık Daire,"Buca, Atatürk Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/1/8/2/3/2/4/c1b97e2c-4933-4eae-8980-3e57a4567116.jpg,,izmir,buca,ataturk,2,1,70,0,3,15000
19,40000,13-03-2024,Kiralık Daire,4 +                        1,220 m²,40                       Yaşında,3. Kat,Aktifler'den Göztepe'de Kiralık Konut 4+1 Yalı Deniz Mnz.Lı,"Konak, Çankaya Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/7/6/4/1/2/4/4a248a35-2744-4ed9-a96b-ed1f84d71b85.jpg,,izmir,konak,cankaya,4,1,220,40,3,40000
